Date,Adj Close,Close,High,Low,Open,Volume
2021-10-04,134.8472137,139.6300049,141.8999939,138.4299927,141.6999969,25218500
2021-10-05,138.236969,143.1399994,143.8300018,139.1900024,139.3800049,14032100
2021-10-06,139.164093,144.1000061,144.8919983,139.9600067,140.5599976,14875900
2021-10-07,150.6564636,156.0,158.2899933,150.75,151.0500031,46035900
2021-10-08,155.9873962,161.5200043,162.7799988,157.9100037,159.8600006,33499200
2021-10-11,158.3341522,163.9499969,169.8000031,163.9499969,169.6100006,42193600
2021-10-12,157.4167023,163.0,165.7299957,162.2400055,163.8249969,24512700
2021-10-13,161.6659698,167.3999939,168.2649994,163.6000061,164.3800049,18595000
2021-10-14,161.067215,166.7799988,168.9900055,164.4600067,168.2599945,17403700
2021-10-15,162.2454376,168.0,169.8000031,165.4349976,166.9900055,20762800
2021-10-18,161.1058655,166.8200073,169.25,166.5800018,166.5800018,18945900
2021-10-19,170.937149,177.0,177.4400024,170.4499969,170.6000061,33538900
2021-10-20,171.1109772,177.1799927,182.0899963,176.1300049,180.9499969,33714400
2021-10-21,171.3427582,177.4199982,179.7799988,176.7100067,177.0,16444000
2021-10-22,171.6131744,177.6999969,182.0899963,175.8099976,179.0800018,20807300
2021-10-25,170.1355896,176.1699982,178.2799988,173.8300018,177.8600006,13119700
2021-10-26,164.1672821,169.9900055,174.8999939,167.4799957,174.4799957,17577000
2021-10-27,163.4333038,169.2299957,172.4499969,167.3399963,167.5299988,11801800
2021-10-28,163.9741211,169.7899933,170.3500061,166.7700043,168.4900055,12440100
2021-10-29,159.2902527,164.9400024,168.5599976,162.7200012,167.0700073,17155400
2021-11-01,164.341095,170.1699982,171.8950043,165.8000031,165.8399963,17609500
2021-11-02,157.3201141,162.8999939,167.1000061,162.7599945,167.1000061,19072900
2021-11-03,160.5457306,166.2400055,166.6499939,163.1100006,165.3600006,13569700
2021-11-04,159.1453705,164.7899933,169.9400024,164.5,169.2799988,16669200
2021-11-05,153.2929535,158.7299957,164.7949982,158.3000031,164.7949982,22098200
2021-11-08,156.6054688,162.1600037,162.1600037,159.4799957,161.7649994,16223100
2021-11-09,154.7029572,160.1900024,164.4799957,159.5399933,162.1600037,14010100
2021-11-10,158.3534698,163.9700012,166.4799957,161.8200073,163.6799927,17216800
2021-11-11,162.1005707,167.8500061,169.6300049,166.5599976,166.5599976,16747500
2021-11-12,161.0961914,166.8099976,167.8000031,163.3999939,165.173996,13741800
2021-11-15,160.835434,166.5399933,168.4600067,165.6699982,167.2200012,9655700
2021-11-16,162.6606903,168.4299927,169.9400024,166.6699982,168.6000061,11887500
2021-11-17,156.0453491,161.5800018,168.3000031,161.1349945,168.0200043,18829500
2021-11-18,138.6812286,143.6000061,148.5,141.8899994,146.9100037,61571500
2021-11-19,135.5328674,140.3399963,145.0599976,140.0,143.0399933,28575700
2021-11-22,131.9402924,136.6199951,140.6999969,135.2100067,139.8999939,26390400
2021-11-23,129.0816956,133.6600037,136.8500061,133.3099976,136.0319977,24102900
2021-11-24,131.8437347,136.5200043,136.7599945,131.2200012,133.1000061,20010400
2021-11-26,128.7823181,133.3500061,133.9799957,131.2200012,132.9299927,14814900
2021-11-29,127.1019058,131.6100006,134.5500031,130.5500031,134.25,18648900
2021-11-30,123.1616669,127.5299988,131.3200073,126.1299973,129.901001,32625400
2021-12-01,118.2943039,122.4899979,129.1549988,121.9000015,128.3699951,29203800
2021-12-02,117.8210907,122.0,125.0,119.3399963,123.0199966,34478600
2021-12-03,108.1249924,111.9599991,118.1900024,108.6999969,118.0,70266500
2021-12-06,119.3662796,123.5999985,123.8199997,113.4300003,113.6399994,43111400
2021-12-07,121.23983,125.5400009,129.4499969,123.4599991,129.3000031,38542800
2021-12-08,120.7955933,125.0800018,126.9700012,121.3199997,123.2099991,22275000
2021-12-09,119.6656723,123.9100037,127.7600021,123.211998,124.6299973,23499300
2021-12-10,120.776268,125.0599976,125.2099991,122.7799988,123.2200012,15008300
2021-12-13,118.0528641,122.2399979,123.25,119.75,123.0,15820500
2021-12-14,122.2442093,126.5800018,127.6500015,120.3000031,120.9300003,17691500
2021-12-15,118.2749863,122.4700012,123.5899963,117.7699966,122.6299973,24893500
2021-12-16,116.1310272,120.25,125.6900024,118.9000015,122.3199997,22533400
2021-12-17,117.9176636,122.0999985,122.8700027,117.8099976,119.4899979,19781100
2021-12-20,111.0608673,115.0,118.8300018,113.6949997,118.5,23970500
2021-12-21,118.7675247,122.9800034,122.9800034,116.5999985,116.8499985,18036300
2021-12-22,113.7746048,117.8099976,118.6600037,115.1500015,117.0899963,24502000
2021-12-23,114.5954971,118.6600037,119.5899963,115.3899994,116.8000031,17563300
2021-12-27,112.5963898,116.5899963,121.8000031,116.1019974,117.8000031,17864400
2021-12-28,110.8677139,114.8000031,116.4199982,114.4700012,116.2600021,17052100
2021-12-29,108.2505341,112.0899963,114.1999969,110.3799973,113.8000031,21100500
2021-12-30,118.7771759,122.9899979,124.3000031,112.3000031,112.6299973,45437100
2021-12-31,114.7210388,118.7900009,122.9100037,118.5899963,121.2300034,24287000
2022-01-03,116.2565765,120.3799973,121.9499969,115.8199997,119.3799973,16775300
2022-01-04,115.4646683,119.5599976,120.8700027,115.7699966,119.5299988,20824000
2022-01-05,117.0098648,121.1600037,126.6200027,117.6999969,118.0,36651100
2022-01-06,122.2924957,126.6299973,128.3999939,123.4649963,124.2600021,32045800
2022-01-07,125.3635635,129.8099976,133.8800049,128.1799927,130.2400055,38113000
2022-01-10,123.9052887,128.3000031,132.6000061,126.2300034,131.9900055,23372200
2022-01-11,127.6620483,132.1900024,134.2299957,127.4700012,129.2100067,23616400
2022-01-12,132.7032471,137.4100037,138.6999969,135.5850067,136.0200043,25961100
2022-01-13,126.8701324,131.3699951,135.9199982,131.3000031,135.1999969,19887700
2022-01-14,127.0632858,131.5700073,134.3600006,129.3500061,132.8099976,18614900
2022-01-18,124.1950226,128.6000061,132.1300049,124.8199997,126.2699966,26122200
2022-01-19,123.3644714,127.7399979,130.8600006,127.1299973,128.1000061,14665200
2022-01-20,126.5417862,131.0299988,136.75,130.6799927,135.7700043,28966400
2022-01-21,119.0089569,123.2300034,128.9600067,122.5210037,128.2299957,26341400
2022-01-24,116.2469177,120.3700027,120.7799988,115.3199997,119.3199997,28509300
2022-01-25,115.0590515,119.1399994,122.4599991,118.0400009,119.9100037,22224100
2022-01-26,109.486702,113.3700027,120.9300003,112.961998,120.9300003,27513200
2022-01-27,107.9608154,111.7900009,114.5400009,110.2699966,113.1100006,21472700
2022-01-28,111.2829895,115.2300034,115.3199997,110.0599976,113.25,18892400
2022-01-31,121.4812698,125.7900009,125.8700027,117.5,118.1699982,20346500
2022-02-01,122.8622894,127.2200012,128.0,122.9700012,124.8099976,15036100
2022-02-02,118.6709442,122.8799973,127.6299973,121.1699982,127.6299973,14050100
2022-02-03,119.2407379,123.4700012,125.2699966,120.7300034,121.5500031,16651500
2022-02-04,118.0335541,122.2200012,123.9400024,119.6600037,121.2699966,13538200
2022-02-07,110.8870316,114.8199997,116.5500031,113.5999985,116.0999985,28589200
2022-02-08,117.7245102,121.9000015,122.2399979,116.8000031,118.1600037,22340500
2022-02-09,122.1669464,126.5,126.8000031,121.9400024,123.0899963,18253600
2022-02-10,119.7332687,123.9800034,128.3399963,123.4000015,124.1100006,16116600
2022-02-11,118.0625229,122.25,126.7200012,121.9400024,125.3349991,13889900
2022-02-14,117.7438278,121.9199982,122.3840027,119.3700027,120.5599976,13154900
2022-02-15,121.9158554,126.2399979,126.8050003,123.3779984,123.7699966,14634700
2022-02-16,121.25914,125.5599976,127.5800018,124.5100021,125.6100006,17993300
2022-02-17,120.1678543,124.4300003,129.3999939,124.0559998,125.0,15906000
2022-02-18,114.9141922,118.9899979,120.8799973,117.1999969,120.8799973,21201400
2022-02-22,109.0617599,112.9300003,114.8499985,112.0599976,114.0,21755100
2022-02-23,105.9617157,109.7200012,115.4000015,109.5999985,115.0999985,24489200
2022-02-24,105.1987839,108.9300003,108.9499969,100.0199966,100.0739975,35294700
2022-02-25,104.242691,107.9400024,108.5500031,104.0,107.8899994,21428400
2022-02-28,101.5868912,105.1900024,107.4899979,103.6399994,105.9700012,23063500
2022-03-01,103.4218063,107.0899963,111.25,105.8499985,105.8499985,21218500
2022-03-02,101.8090057,105.4199982,107.3899994,103.2399979,107.3899994,20791800
2022-03-03,98.55444336,102.0500031,106.6299973,101.0699997,106.0299988,21725900
2022-03-04,97.15410614,100.5999985,104.3899994,99.33000183,100.2900009,24574700
2022-03-07,95.28056335,98.66000366,103.3600006,98.59999847,99.55999756,20679400
2022-03-08,94.16029358,97.5,100.9100037,95.56999969,99.31999969,23275500
2022-03-09,97.47280884,100.9300003,100.9700012,98.31999969,100.2600021,20853600
2022-03-10,89.73717499,92.91999817,95.69999695,90.81999969,95.19000244,37671200
2022-03-11,83.73988342,86.70999908,93.94999695,86.68000031,93.26000214,39341800
2022-03-14,75.09646606,77.76000214,82.44999695,77.08000183,80.69999695,69992600
2022-03-15,74.13071442,76.76000214,80.13999939,73.27999878,75.09999847,86209300
2022-03-16,101.384079,104.9800034,105.7399979,87.12000275,92.0,159834300
2022-03-17,96.93199158,100.3700027,101.8899994,95.76999664,99.13999939,80663200
2022-03-18,104.5903625,108.3000031,111.7399979,99.59999847,100.5,83781800
2022-03-21,100.041687,103.5899963,105.6800003,98.69999695,102.8099976,58882900
2022-03-22,111.0512009,114.9899979,118.2399979,112.3700027,114.0100021,88193400
2022-03-23,113.2241287,117.2399979,124.1110001,112.6800003,115.6999969,81605700
2022-03-24,111.2057266,115.1500015,116.5,110.8199997,112.8600006,55850200
2022-03-25,109.1197052,112.9899979,113.8600006,109.4000015,110.5299988,42396500
2022-03-28,111.1477737,115.0899963,116.2300034,111.9199982,113.8600006,30168000
2022-03-29,112.7122879,116.7099991,119.5999985,115.7399979,118.3600006,28060900
2022-03-30,112.5867462,116.5800018,120.1019974,115.5400009,115.5400009,28381700
2022-03-31,105.0732346,108.8000031,115.0899963,108.7099991,115.0299988,31240200
2022-04-01,106.4252777,110.1999969,118.9499969,109.75,117.6200027,55873000
2022-04-04,113.4752274,117.5,118.2200012,113.375,115.6999969,39088500
2022-04-05,107.197876,111.0,115.0,110.2300034,115.0,35226000
2022-04-06,103.9915924,107.6800003,109.4700012,106.1200027,109.2399979,23739800
2022-04-07,100.6984024,104.2699966,107.5299988,102.6100006,106.6800003,26814300
2022-04-08,99.98374176,103.5299988,106.4700012,103.3290024,104.4800034,20814900
2022-04-11,98.07157898,101.5500031,103.9199982,99.16000366,101.0899963,23504100
2022-04-12,96.33322144,99.75,102.3300018,99.38999939,101.1800003,23953600
2022-04-13,96.60363007,100.0299988,101.3499985,98.20999908,99.23999786,18330400
2022-04-14,92.2191391,95.48999786,99.27100372,95.30500031,97.29000092,20931200
2022-04-18,91.46586609,94.70999908,95.27999878,91.81999969,93.76999664,19159200
2022-04-19,90.29730988,93.5,93.94999695,90.94999695,92.29000092,23870000
2022-04-20,86.34741211,89.41000366,93.69999695,89.26999664,93.48000336,20949700
2022-04-21,83.04454803,85.98999786,90.01000214,85.40000153,89.55000305,25639000
2022-04-22,83.52742767,86.48999786,90.68000031,86.31099701,86.5,25130300
2022-04-25,82.89968872,85.83999634,86.16999817,81.80000305,82.69999695,24674000
2022-04-26,81.11305237,83.98999786,86.23999786,83.27999878,85.87000275,21194600
2022-04-27,85.29473877,88.31999969,89.41000366,84.77999878,85.31999969,29351600
2022-04-28,87.79602814,90.91000366,90.98000336,86.94000244,88.62000275,17707500
2022-04-29,93.76433563,97.08999634,103.5199966,96.66000366,101.5299988,44933400
2022-05-02,97.74321747,101.2099991,101.3199997,95.15000153,96.41000366,25479500
2022-05-03,96.94164276,100.3799973,102.6900024,99.43000031,100.1299973,15216100
2022-05-04,97.93637085,101.4100037,101.5699997,96.61000061,97.72000122,17740600
2022-05-05,91.39825439,94.63999939,98.47000122,94.05000305,97.94000244,18673100
2022-05-06,86.96548462,90.05000305,93.86000061,88.70999908,93.36000061,18568600
2022-05-09,81.93393707,84.83999634,88.59999847,84.43000031,86.95500183,23338600
2022-05-10,81.67319489,84.56999969,88.63999939,83.51000214,88.63999939,23400900
2022-05-11,78.93047333,81.73000336,87.51999664,81.47000122,85.51000214,24962400
2022-05-12,78.31239319,81.08999634,83.12000275,78.01000214,80.68000031,23833100
2022-05-13,84.9760437,87.98999786,88.36000061,82.0,82.12000275,20078400
2022-05-16,83.51776886,86.48000336,89.08000183,86.33999634,87.69999695,19644800
2022-05-17,88.8390274,91.98999786,94.48000336,89.54000092,92.75,27330300
2022-05-18,84.31933594,87.30999756,91.63999939,87.0,90.0,18991300
2022-05-19,84.68631744,87.69000244,90.08999634,85.73999786,86.18000031,20776400
2022-05-20,83.8171463,86.79000092,90.16999817,84.73000336,88.69999695,21020800
2022-05-23,84.24208069,87.23000336,87.41500092,84.76000214,87.05999756,13998200
2022-05-24,79.64512634,82.47000122,85.12000275,81.54000092,84.98999786,15214400
2022-05-25,79.49060059,82.30999756,84.06999969,81.06999969,83.72000122,23093700
2022-05-26,91.2437439,94.48000336,95.08999634,86.73000336,87.30000305,50825000
2022-05-27,90.21039581,93.41000366,94.5,90.37000275,92.20999908,26716000
2022-05-31,92.75996399,96.05000305,99.31999969,95.44999695,98.33000183,33790000
2022-06-01,90.18141937,93.37999725,96.93000031,91.87999725,95.90000153,23730900
2022-06-02,94.16029358,97.5,97.62999725,93.40000153,93.66999817,23228100
2022-06-03,90.01724243,93.20999908,96.0,93.02300262,95.15000153,15855900
2022-06-06,95.61857605,99.01000214,102.4199982,97.91500092,99.63999939,37287200
2022-06-07,100.7466888,104.3199997,104.4599991,99.41999817,99.98999786,35958700
2022-06-08,115.5226135,119.6200027,121.0550003,107.8099976,108.2600021,92337000
2022-06-09,106.1355515,109.9000015,118.2200012,109.4400024,115.0,72512300
2022-06-10,106.0776062,109.8399963,114.8199997,108.2399979,113.6600037,49859200
2022-06-13,95.14535522,98.51999664,104.5299988,97.58000183,103.6100006,36396700
2022-06-14,101.6255264,105.2300034,106.0749969,100.8300018,101.9899979,28567500
2022-06-15,104.3296127,108.0299988,108.6299973,104.3820038,106.8099976,24026100
2022-06-16,97.97499084,101.4499969,104.9100037,100.5100021,102.7900009,22357800
2022-06-17,98.7379303,102.2399979,112.75,101.3259964,112.5400009,73019300
2022-06-21,102.7457809,106.3899994,107.0619965,103.8700027,105.9599991,33975000
2022-06-22,101.5482635,105.1500015,107.0999985,103.0800018,104.2300034,24233000
2022-06-23,108.2698517,112.1100006,113.0899963,108.0810013,109.9599991,33228200
2022-06-24,113.5911255,117.6200027,118.0899963,114.3000031,115.3000031,27029900
2022-06-27,114.6631012,118.7300034,121.3799973,117.8799973,119.9700012,21724300
2022-06-28,112.760582,116.7600021,120.9300003,116.5100021,118.9800034,18659400
2022-06-29,112.0555801,116.0299988,117.0899963,113.7099991,115.8099976,13793900
2022-06-30,109.7860794,113.6800003,114.5999985,111.3799973,113.7699966,13836200
2022-07-01,112.0266113,116.0,116.625,112.9199982,113.6299973,16679400
2022-07-05,116.0151443,120.1299973,120.5299988,112.1399994,114.5100021,20989300
2022-07-06,115.0397415,119.1200027,120.0,115.5100021,118.9300003,20222700
2022-07-07,118.1977234,122.3899994,125.0,120.6299973,120.6299973,24202000
2022-07-08,116.7587662,120.9000015,125.8399963,120.6999969,122.2600021,27221400
2022-07-11,105.8168564,109.5699997,115.5800018,109.3300018,115.4599991,31249900
2022-07-12,105.4691849,109.2099991,111.0,107.0599976,110.8600006,22318500
2022-07-13,105.3629532,109.0999985,110.6399994,106.75,106.8399963,16861400
2022-07-14,100.2058716,103.7600021,108.5400009,100.7099991,107.8000031,35314900
2022-07-15,98.93108368,102.4400024,103.6399994,97.83999634,103.4899979,33572300
2022-07-18,99.60710144,103.1399994,106.9599991,102.9499969,105.8799973,20503400
2022-07-19,101.1619568,104.75,104.8199997,101.5299988,103.9700012,19842500
2022-07-20,100.3990173,103.9599991,107.1600037,102.8499985,106.2399979,21897900
2022-07-21,101.5289383,105.1299973,106.6100006,103.6800003,104.0599976,17865500
2022-07-22,97.16377258,100.6100006,104.6999969,99.68000031,104.3099976,18819800
2022-07-25,97.59835815,101.0599976,101.2699966,98.73999786,100.5,16604300
2022-07-26,97.96533966,101.4400024,105.25,100.8099976,104.3099976,28004300
2022-07-27,99.25943756,102.7799988,102.9700012,99.80000305,102.1999969,19366600
2022-07-28,97.10582733,100.5500031,102.6800003,95.62000275,101.9199982,33875400
2022-07-29,86.30878448,89.37000275,94.22000122,89.11000061,94.22000122,59201800
2022-08-01,87.24554443,90.33999634,90.54000092,88.0,89.19000244,36050900
2022-08-02,89.44745636,92.62000275,94.87000275,88.19999695,88.19999695,34430500
2022-08-03,92.44126892,95.72000122,96.30000305,90.91999817,92.0,23921700
2022-08-04,94.09269714,97.43000031,103.0,95.05999756,101.0699997,42517800
2022-08-05,89.38950348,92.55999756,94.16999817,90.73000336,93.06999969,27206100
2022-08-08,87.72842407,90.83999634,92.75,90.33999634,91.47000122,16194100
2022-08-09,88.06643677,91.19000244,93.12000275,90.59999847,91.19000244,16744900
2022-08-10,89.26396179,92.43000031,92.94999695,88.55999756,91.16999817,17855400
2022-08-11,91.62038422,94.87000275,97.70999908,93.62999725,94.48999786,17521200
2022-08-12,91.52380371,94.76999664,94.80000305,91.43000031,91.51000214,17846400
2022-08-15,90.97332764,94.19999695,94.62999725,92.37999725,93.19999695,14425100
2022-08-16,89.47642517,92.65000153,93.56999969,91.40000153,92.69000244,12003200
2022-08-17,86.69506836,89.76999664,92.38999939,89.76000214,91.87000275,14491500
2022-08-18,87.6318512,90.73999786,91.93000031,88.51999664,90.05000305,13418600
2022-08-19,86.55986786,89.62999725,91.65000153,89.18000031,90.41000366,12364300
2022-08-22,86.94616699,90.02999878,90.87999725,89.30000305,89.56999969,15545000
2022-08-23,86.75302124,89.83000183,90.18000031,86.70999908,89.16999817,17345900
2022-08-24,89.35087585,92.51999664,94.14800262,87.55000305,87.90000153,22808300
2022-08-25,96.46842957,99.88999939,101.0299988,94.94999695,96.05999756,39170600
2022-08-26,94.64317322,98.0,104.8499985,97.61000061,104.8399963,45773400
2022-08-29,93.29112244,96.59999847,100.9100037,96.48000336,98.95999908,18323500
2022-08-30,90.62565613,93.83999634,96.97000122,92.62000275,95.86000061,17865800
2022-08-31,92.14189148,95.41000366,98.62000275,94.91999817,96.66000366,16169000
2022-09-01,90.50011444,93.70999908,94.51999664,91.66999817,92.75,11929100
2022-09-02,88.65554047,91.80000305,93.66799927,90.76999664,91.76999664,12378900
2022-09-06,85.42028809,88.44999695,89.47000122,87.80000305,89.31999969,15573500
2022-09-07,87.49664307,90.59999847,90.86000061,87.7559967,88.51999664,12753300
2022-09-08,86.45363617,89.51999664,90.18000031,88.27999878,88.55999756,13291800
2022-09-09,88.98389435,92.13999939,92.90000153,90.72000122,91.05000305,10745500
2022-09-12,91.44654846,94.69000244,94.83999634,91.80999756,92.41999817,15604000
2022-09-13,86.40534973,89.47000122,92.18000031,89.23000336,90.76000214,21149800
2022-09-14,85.87419128,88.91999817,89.77999878,88.16999817,89.45999908,10843600
2022-09-15,85.78726959,88.83000183,91.09500122,88.19999695,88.62999725,12188800
2022-09-16,83.46948242,86.43000031,88.25,85.41999817,87.69999695,19322000
2022-09-19,84.65735626,87.66000366,87.76499939,85.0,85.09999847,12822100
2022-09-20,82.8610611,85.80000305,88.73000336,85.01000214,87.94999695,19129000
2022-09-21,78.80491638,81.59999847,85.16000366,81.5,85.12000275,23847300
2022-09-22,77.94541168,80.70999908,83.27999878,80.16999817,82.62999725,19141200
2022-09-23,76.10083008,78.80000305,79.76999664,77.59999847,79.26000214,20492100
2022-09-26,76.2070694,78.91000366,80.98600006,78.77999878,79.94000244,17880600
2022-09-27,75.20269012,77.87000275,80.41000366,77.09999847,79.43000031,16975100
2022-09-28,78.21582031,80.98999786,81.48000336,76.27999878,76.48500061,20725400
2022-09-29,76.35192108,79.05999756,79.19000244,76.73999786,78.05000305,17913600
2022-09-30,77.25007629,79.98999786,81.77999878,78.65000153,78.73999786,17116900
2022-10-03,77.69431305,80.44999695,80.92500305,78.05000305,79.76000214,13249600
2022-10-04,81.2289505,84.11000061,85.03299713,82.33999634,83.0,18252000
2022-10-05,81.49935913,84.38999939,86.29000092,83.25,84.09999847,13194000
2022-10-06,81.43175507,84.31999969,85.25,83.51999664,84.06999969,11583600
2022-10-07,78.4572525,81.23999786,83.70999908,80.75499725,82.34999847,11632400
2022-10-10,76.52575684,79.23999786,79.79000092,77.69999695,79.76999664,14070900
2022-10-11,72.78833008,75.37000275,77.83999634,74.13999939,77.37999725,18387900
2022-10-12,73.13599396,75.73000336,76.6780014,74.02999878,74.90000153,13247900
2022-10-13,72.44065857,75.01000214,75.77999878,71.40000153,72.23999786,17563400
2022-10-14,70.51881409,73.01999664,76.13999939,72.77999878,76.05000305,13675300
2022-10-17,74.1403656,76.76999664,77.87000275,75.11000061,75.15000153,14487400
2022-10-18,73.72509003,76.33999634,78.63999939,75.05999756,78.01000214,14970600
2022-10-19,68.82875824,71.26999664,74.33000183,70.51999664,73.27999878,23094500
2022-10-20,69.55307007,72.01999664,74.94000244,71.55000305,71.59999847,19173400
2022-10-21,69.70759583,72.18000031,72.79000092,69.46499634,71.19999695,19526800
2022-10-24,60.98690033,63.15000153,64.09999847,58.00999832,63.38999939,101023200
2022-10-25,61.05450058,63.22000122,66.17900085,61.25999832,65.08000183,69302400
2022-10-26,66.16329956,68.51000214,69.80000305,62.91999817,63.36000061,52957400
2022-10-27,63.58475876,65.83999634,67.87999725,65.41999817,65.44000244,25812600
2022-10-28,61.55669022,63.74000168,64.15000153,61.81999969,63.20000076,28638000
2022-10-31,61.40217209,63.58000183,64.84999847,63.22000122,63.49000168,20645300
2022-11-01,63.60407639,65.86000061,68.4509964,65.63999939,68.01000214,27257000
2022-11-02,62.4838028,64.69999695,67.66999817,64.33000183,66.48000336,28298100
2022-11-03,62.97633743,65.20999908,66.87999725,63.40000153,63.41999817,23360500
2022-11-04,67.41876984,69.80999756,71.63999939,67.44999695,71.16999817,51292200
2022-11-07,67.32219696,69.70999908,71.87999725,68.67199707,71.30000305,26087600
2022-11-08,65.79631042,68.12999725,68.91999817,66.26999664,67.62000275,23870200
2022-11-09,62.61900711,64.83999634,66.77999878,64.80000305,66.43000031,22099300
2022-11-10,67.38014221,69.76999664,69.98999786,68.0,68.02999878,28757200
2022-11-11,68.34588623,70.76999664,72.69999695,69.30999756,72.31999969,38723400
2022-11-14,68.88671112,71.33000183,74.0,71.31999969,73.16000366,30310700
2022-11-15,76.58370972,79.30000305,80.37000275,77.80999756,78.93000031,53150500
2022-11-16,75.48275757,78.16000366,80.44999695,77.41000366,80.31999969,26637300
2022-11-17,81.37381744,84.26000214,85.68000031,75.76000214,76.0,62050600
2022-11-18,77.72329712,80.48000336,82.51999664,79.86000061,82.15000153,29528300
2022-11-21,74.29489136,76.93000031,79.05999756,76.47000122,78.69000244,19005100
2022-11-22,73.38708496,75.98999786,76.80000305,74.58000183,75.44000244,20694100
2022-11-23,75.81111145,78.5,78.84500122,76.84999847,78.19000244,19032700
2022-11-25,72.91387177,75.5,76.05000305,74.91999817,75.5,13036900
2022-11-28,73.28085327,75.87999725,77.41699982,74.68000031,74.73999786,19107400
2022-11-29,77.12452698,79.86000061,80.88999939,79.44999695,80.23999786,24178100
2022-11-30,84.56076813,87.55999756,89.625,82.25,82.73999786,60169600
2022-12-01,82.99626923,85.94000244,87.59999847,84.26000214,84.34999847,20243000
2022-12-02,86.9751358,90.05999756,91.84999847,86.05000305,86.05000305,35042600
2022-12-05,87.41938019,90.51999664,92.90000153,89.62999725,92.90000153,30929800
2022-12-06,88.31752014,91.44999695,92.56999969,89.19999695,91.87999725,26675700
2022-12-07,85.30440521,88.33000183,89.26000214,86.62000275,87.05999756,19507400
2022-12-08,90.9443512,94.16999817,94.33499908,91.08000183,91.97000122,29241500
2022-12-09,88.21129608,91.33999634,93.75,91.22499847,93.26999664,15452100
2022-12-12,86.34741211,89.41000366,90.88899994,87.75,90.08999634,15190200
2022-12-13,88.27890015,91.41000366,94.98000336,90.30000305,93.44999695,21150600
2022-12-14,87.79602814,90.91000366,91.26499939,89.5,91.05999756,15575500
2022-12-15,83.25701904,86.20999908,94.08000183,86.05000305,93.08999634,30419400
2022-12-16,83.8171463,86.79000092,90.56999969,86.61000061,88.80000305,25084600
2022-12-19,84.17447662,87.16000366,89.77999878,86.50099945,89.75,20737000
2022-12-20,82.9769516,85.91999817,87.19999695,85.04000092,85.04000092,15315400
2022-12-21,84.80220795,87.80999756,88.38700104,85.45999908,86.01000214,18212900
2022-12-22,84.9567337,87.97000122,89.69000244,86.66999817,89.08000183,16004800
2022-12-23,82.71620178,85.65000153,88.65000153,85.51999664,87.84999847,17949300
2022-12-27,86.78199768,89.86000061,90.68900299,86.20999908,86.55000305,22959900
2022-12-28,84.21309662,87.19999695,90.15000153,86.46499634,88.98000336,16268800
2022-12-29,86.07699585,89.12999725,89.51999664,87.05999756,87.625,12535400
2022-12-30,85.07261658,88.08999634,89.41000366,87.41000366,87.44999695,11926700
2023-01-03,88.82937622,91.98000336,94.44999695,90.75,91.11000061,27891000
2023-01-04,100.3603897,103.9199982,104.5199966,96.97000122,98.84999847,53291800
2023-01-05,100.9977875,104.5800018,105.6999969,100.6399994,101.4000015,30400400
2023-01-06,103.7211914,107.4000015,108.0,102.4599991,104.1100006,21072400
2023-01-09,107.0337067,110.8300018,113.1100006,108.1200027,111.9899979,42085300
2023-01-10,110.9449692,114.8799973,115.4800034,111.2099991,112.9700012,33478600
2023-01-11,111.0801773,115.0199966,115.2099991,112.3099976,114.5999985,22804400
2023-01-12,109.274231,113.1500015,113.7900009,111.4499969,113.6600037,16590600
2023-01-13,113.0020142,117.0100021,117.9800034,114.0899963,114.5199966,25615100
2023-01-17,111.2443542,115.1900024,117.0100021,114.3399963,115.5199966,16945600
2023-01-18,109.341835,113.2200012,116.75,113.0400009,116.75,15347900
2023-01-19,112.5867462,116.5800018,117.0,113.9700012,114.0199966,18489900
2023-01-20,115.7543869,119.8600006,120.0599976,117.8000031,118.302002,18342700
2023-01-23,115.4356918,119.5299988,120.3000031,118.137001,120.0,13590200
2023-01-24,115.3487778,119.4400024,120.0,115.0,115.0,7807100
2023-01-25,116.1310272,120.25,120.3199997,117.5,118.5100021,9705000
2023-01-26,116.4400711,120.5699997,121.3000031,118.762001,121.0,11171000
2023-01-27,114.3250809,118.3799973,119.7099991,116.8099976,119.6900024,18027400
2023-01-30,107.3910217,111.1999969,113.1500015,109.7799988,111.6900024,21918200
2023-01-31,106.4252777,110.1999969,112.0800018,108.8099976,109.4199982,15330000
2023-02-01,108.9555359,112.8199997,113.9499969,110.1500015,111.8600006,16623000
2023-02-02,105.9810333,109.7399979,112.5250015,107.8099976,112.5,23396900
2023-02-03,102.6878357,106.3300018,109.5299988,105.8099976,108.0500031,15982200
2023-02-06,101.8379745,105.4499969,106.2799988,103.2200012,103.8199997,15337500
2023-02-07,101.8862686,105.5,107.3499985,103.7200012,106.8399963,16861700
2023-02-08,101.5096283,105.1100006,107.1399994,103.5500031,107.0999985,14329500
2023-02-09,104.7448807,108.4599991,109.8099976,107.75,108.5,16281300
2023-02-10,100.0996399,103.6500015,106.6399994,102.7900009,105.8000031,18776000
2023-02-13,101.200592,104.7900009,106.3499985,104.1500015,105.9899979,18538600
2023-02-14,100.650116,104.2200012,104.4800034,101.8499985,103.5500031,12978400
2023-02-15,99.54916382,103.0800018,103.4400024,102.0,102.3899994,18230200
2023-02-16,99.57813263,103.1100006,104.5199966,102.0299988,102.7099991,21747100
